p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
CPVL,3.99125647261104e-06,0.251047521989505,0.607,0.355,0.0398886171872747,2,CPVL
GUSB,4.7129520580095e-06,0.277253435684287,0.521,0.335,0.0471012428677469,2,GUSB
DNASE2,6.20954203019098e-06,0.268031330221288,0.521,0.302,0.0620581630497286,2,DNASE2
HMGB2,6.28117960809727e-06,0.309208756625037,0.538,0.363,0.0627741090033241,2,HMGB2
AC090498.11,1.13342042001259e-05,0.262921703977447,0.718,0.499,0.113274036776058,2,AC090498.1
MYLIP,1.15418355229993e-05,0.252728353453132,0.376,0.204,0.115349104216855,2,MYLIP
GADD45B,1.18094983221906e-05,0.272236895186804,0.872,0.72,0.118024126231973,2,GADD45B
PMAIP1,1.47807887021766e-05,0.26114768449696,0.462,0.267,0.147719202289553,2,PMAIP1
RPL22L1,1.90330777921808e-05,0.257139828346522,0.675,0.475,0.190216579455055,2,RPL22L1
BLVRB,2.35604626627393e-05,0.261735866884767,0.607,0.408,0.235463263851417,2,BLVRB
FOSB,2.60920148574221e-05,0.2545201296393,0.821,0.677,0.260763596485076,2,FOSB
MXD1,5.32669547155416e-05,0.265759242850391,0.479,0.305,0.532349945427122,2,MXD1
NR4A1,7.93088622163079e-05,0.255159996544658,0.675,0.509,0.792612768989781,2,NR4A1
NFKBIZ,8.51300649928814e-05,0.273807920463607,0.556,0.388,0.850789869538856,2,NFKBIZ
CCL3,0.000136355392432372,0.301813154442898,0.436,0.262,1,2,CCL3
FAM46A,0.000176943880582915,0.301221685591234,0.538,0.389,1,2,FAM46A
CACYBP,0.000250223162681664,0.25073999244975,0.607,0.455,1,2,CACYBP
CHMP1B,0.00034429054635626,0.256907867201868,0.521,0.358,1,2,CHMP1B
IER3,0.000361856456812969,0.256469456890126,0.701,0.535,1,2,IER3
RPS4Y1,9.88881097505785e-82,0.840711235005842,0.645,0.041,9.88287768847281e-78,3,RPS4Y1
RP5-839B4.8,2.45387224677936e-65,0.764549369959061,0.579,0.047,2.45239992343129e-61,3,RP5-839B4.8
HP,7.68504136748536e-50,0.796974451287141,0.523,0.053,7.68043034266487e-46,3,HP
IFIT2,7.88331274227174e-48,0.521393642315054,0.346,0.016,7.87858275462637e-44,3,IFIT2
SIGLEC1,6.02147799204242e-44,0.435499776727471,0.308,0.013,6.0178651052472e-40,3,SIGLEC1
TLR4,1.01267087129147e-43,0.406867791036778,0.262,0.006,1.01206326876869e-39,3,TLR4
RP3-460G2.2,1.95856126554922e-43,0.418038797902239,0.29,0.01,1.95738612878989e-39,3,RP3-460G2.2
GLDN,1.23958644021233e-38,0.488107710103593,0.355,0.03,1.2388426883482e-34,3,GLDN
KMO,2.90324849359346e-38,0.407708295230838,0.28,0.014,2.9015065444973e-34,3,KMO
CRTAM,5.77040285785481e-38,0.391925291736083,0.262,0.01,5.7669406161401e-34,3,CRTAM
BTK,1.48478448825866e-37,0.391515739401271,0.271,0.013,1.4838936175657e-33,3,BTK
BST1,3.65146108483385e-37,0.465036183738572,0.355,0.032,3.64927020818295e-33,3,BST1
IFI27,8.24045642835349e-37,1.18129345426324,0.71,0.199,8.23551215449647e-33,3,IFI27
FRMD4A,8.93658463526201e-37,0.420186865837709,0.29,0.017,8.93122268448085e-33,3,FRMD4A
RP11-598F7.31,1.8727848793541e-36,0.809839413378239,0.869,0.342,1.87166120842648e-32,3,RP11-598F7.3
TFEC,1.89826205111918e-36,0.396484924426087,0.29,0.017,1.89712309388851e-32,3,TFEC
GNGT2,4.01978933929504e-36,0.38131016512682,0.271,0.014,4.01737746569146e-32,3,GNGT2
ADGRE1,6.47610210446372e-36,0.391882259080961,0.28,0.016,6.47221644320105e-32,3,ADGRE1
RBP41,1.62147915560471e-34,0.822163604081897,0.85,0.315,1.62050626811135e-30,3,RBP4
STAC3,3.0955094319908e-32,0.414134417128763,0.299,0.025,3.09365212633161e-28,3,STAC3
GPX3,2.23421430740145e-30,0.650868818780569,0.71,0.245,2.23287377881701e-26,3,GPX3
C1QB1,2.25812738059994e-30,0.574456393119172,0.991,0.767,2.25677250417158e-26,3,C1QB
LY6E,8.13423114462866e-30,0.547281571010177,0.981,0.764,8.12935060594188e-26,3,LY6E
IGKC,1.85046396968242e-27,0.41116356367715,0.308,0.038,1.84935369130061e-23,3,IGKC
FPR2,8.00476822706763e-26,0.401243629652953,0.299,0.036,7.99996536613139e-22,3,FPR2
LPL1,8.240098116328e-26,0.687285580844546,0.879,0.422,8.23515405745821e-22,3,LPL
PLA2G16,1.66985170922245e-22,0.525550282140082,0.85,0.432,1.66884979819692e-18,3,PLA2G16
C1QC2,2.71958951671702e-22,0.533736502238858,0.991,0.716,2.71795776300699e-18,3,C1QC
C1QA1,6.62680203965447e-21,0.395251945538312,0.991,0.821,6.62282595843068e-17,3,C1QA
SLCO2B1,9.7039096195153e-21,0.502014898843926,0.626,0.263,9.69808727374359e-17,3,SLCO2B1
CD68,1.72108624570099e-20,0.282714268074169,0.981,0.939,1.72005359395357e-16,3,CD68
FCGR3A,2.09371032635873e-19,0.509931230396749,0.935,0.598,2.09245410016292e-15,3,FCGR3A
FHL11,1.16126943702341e-18,0.51371164474126,0.589,0.252,1.16057267536119e-14,3,FHL1
MME1,1.83647220445482e-18,0.483237108562129,0.645,0.278,1.83537032113215e-14,3,MME
IFI6,1.61937072394715e-17,0.505994337221962,0.935,0.704,1.61839910151278e-13,3,IFI6
MS4A7,1.9665064140449e-16,0.291444855443012,1,0.9,1.96532651019647e-12,3,MS4A7
KCNE1,1.95258085785772e-15,0.455195241519314,0.533,0.235,1.95140930934301e-11,3,KCNE1
KCNQ1OT1,5.24895539573882e-15,0.607178821201324,0.57,0.285,5.24580602250137e-11,3,KCNQ1OT1
AZI2,8.71366191218112e-15,0.444934669353212,0.654,0.383,8.70843371503381e-11,3,AZI2
GAA,9.77022777294489e-15,0.401266340804025,0.757,0.506,9.76436563628112e-11,3,GAA
IFIT3,2.14429652978739e-14,0.377062871214154,0.346,0.103,2.14300995186952e-10,3,IFIT3
FABP42,3.35154440485474e-14,0.627817047405508,0.972,0.529,3.34953347821183e-10,3,FABP4
GYPC,3.39899375209736e-14,0.40876010993893,0.822,0.509,3.3969543558461e-10,3,GYPC
IFI44L,3.85094648419235e-14,0.434186693333386,0.449,0.176,3.84863591630183e-10,3,IFI44L
AXL,9.1063548074962e-14,0.429979059565583,0.607,0.309,9.1008909946117e-10,3,AXL
LGALS3BP,2.70272579582264e-12,0.413349350987989,0.785,0.477,2.70110416034515e-08,3,LGALS3BP
SPARC1,5.17487996613581e-12,0.383469012981026,0.458,0.2,5.17177503815613e-08,3,SPARC
HDDC2,5.33211636267382e-12,0.368703661924416,0.673,0.444,5.32891709285622e-08,3,HDDC2
C9orf16,5.90504849672467e-12,0.2901776200751,0.925,0.817,5.90150546762664e-08,3,C9orf16
PECAM1,6.12346617166589e-12,0.346638049201403,0.748,0.473,6.11979209196289e-08,3,PECAM1
MTMR11,1.18838592856869e-11,0.34136528166321,0.29,0.09,1.18767289701155e-07,3,MTMR11
APIP,1.46125859330618e-11,0.361328797512646,0.523,0.276,1.4603818381502e-07,3,APIP
OASL,1.74708160664995e-11,0.399351030325534,0.607,0.355,1.74603335768596e-07,3,OASL
NUPR11,2.21567675203816e-11,0.441632702432675,0.85,0.534,2.21434734598694e-07,3,NUPR1
BSG,3.12564129174811e-11,0.320911731083204,0.869,0.743,3.12376590697306e-07,3,BSG
DDIT3,3.66732627512800e-11,0.410387660787868,0.71,0.483,3.66512587936293e-07,3,DDIT3
SLC31A2,3.96559061777035e-11,0.327635056403625,0.636,0.447,3.96321126339969e-07,3,SLC31A2
PDK4,4.78792990341309e-11,0.411426720004613,0.449,0.205,4.78505714547104e-07,3,PDK4
SERPING11,5.36643723800068e-11,0.403521162356111,0.757,0.435,5.36321737565788e-07,3,SERPING1
MARCO1,7.61709744981298e-11,0.417360103666884,0.963,0.659,7.61252719134309e-07,3,MARCO
PPARG2,9.27266071715862e-11,0.341329967746417,0.692,0.4,9.26709712072832e-07,3,PPARG
VMO11,9.75462132447364e-11,0.399974763289639,0.486,0.236,9.74876855167895e-07,3,VMO1
PLAC8,1.25571173929388e-10,0.432675547658925,0.785,0.512,1.2549583122503e-06,3,PLAC8
B3GNT7,2.67599599245733e-10,0.337964760482843,0.402,0.18,2.67439039486186e-06,3,B3GNT7
CYB5A,2.84510791858669e-10,0.338443943717521,0.664,0.45,2.84340085383553e-06,3,CYB5A
SERPINA1,2.93578768721469e-10,0.262803860250186,0.944,0.852,2.93402621460236e-06,3,SERPINA1
AKR1C3,4.8190736408627e-10,0.329609721358681,0.364,0.144,4.81618219667819e-06,3,AKR1C3
HLA-DQA21,4.83936341889296e-10,0.368430855576924,0.813,0.451,4.83645980084163e-06,3,HLA-DQA2
SMCO4,6.46263683214155e-10,0.314013915314618,0.738,0.567,6.45875925004226e-06,3,SMCO4
NGFRAP1,1.17618661335955e-09,0.362439062681052,0.355,0.147,1.17548090139154e-05,3,NGFRAP1
SELM,1.55850018165951e-09,0.329514041849114,0.449,0.23,1.55756508155052e-05,3,SELM
SCIMP,1.7084677749211e-09,0.306324004091162,0.346,0.15,1.70744269425615e-05,3,SCIMP
HACD4,2.2529606158954e-09,0.336569369451912,0.495,0.284,2.25160883952586e-05,3,HACD4
LRPAP1,2.49349084630955e-09,0.310745011883815,0.822,0.608,2.49199475180177e-05,3,LRPAP1
TREM1,2.63919218102024e-09,0.323929196096423,0.841,0.636,2.63760866571162e-05,3,TREM1
CSTA,4.9276547622866e-09,0.272240607392468,0.963,0.81,4.92469816942923e-05,3,CSTA
NT5C3A,4.99045092133685e-09,0.330346546310908,0.374,0.17,4.98745665078404e-05,3,NT5C3A
GPD11,5.31478222427385e-09,0.312703257014843,0.551,0.296,5.31159335493929e-05,3,GPD1
CD151,7.96006175389113e-09,0.31587779137862,0.598,0.391,7.95528571683879e-05,3,CD151
SAMD9L,7.97963033459033e-09,0.306070028221377,0.411,0.216,7.97484255638957e-05,3,SAMD9L
FAM134B,1.04360462743821e-08,0.268021016706519,0.28,0.108,0.000104297846466174,3,FAM134B
CPM1,1.12945862149767e-08,0.3228429900665,0.533,0.313,0.000112878094632477,3,CPM
EIF2AK2,1.43082518256896e-08,0.287600188955356,0.393,0.194,0.000142996668745942,3,EIF2AK2
TGM22,1.92926138065616e-08,0.329482903093735,0.832,0.603,0.000192810382382777,3,TGM2
TSPAN3,2.19886563731255e-08,0.297136974310634,0.495,0.296,0.000219754631793016,3,TSPAN3
BLOC1S2,3.10297755094647e-08,0.277722770070241,0.636,0.491,0.00031011157644159,3,BLOC1S2
STOM1,3.1887064642239e-08,0.284734986357498,0.832,0.599,0.000318679324034537,3,STOM
GCHFR2,4.01729129682029e-08,0.326263242388959,0.925,0.685,0.00040148809220422,3,GCHFR
C2,5.31848722521419e-08,0.297987955248444,0.318,0.139,0.000531529613287906,3,C2
NMB1,8.62521574542173e-08,0.311183918347267,0.477,0.26,0.000862004061597447,3,NMB
UBE2L6,9.84567334024578e-08,0.273331244044611,0.589,0.422,0.000983976593624164,3,UBE2L6
UBASH3B1,1.17692204991314e-07,0.301160103125279,0.402,0.22,0.00117621589668319,3,UBASH3B
ACSL1,1.29769767776488e-07,0.28421292909244,0.682,0.512,0.00129691905915823,3,ACSL1
MX1,1.40271833200889e-07,0.294860752072153,0.411,0.225,0.00140187670100969,3,MX1
CD522,1.48498192607977e-07,0.276841993371518,0.991,0.861,0.00148409093692413,3,CD52
UBE2E2,1.51260328475282e-07,0.283559499651442,0.449,0.273,0.00151169572278197,3,UBE2E2
TNFSF13B,1.63030267333738e-07,0.298952774780336,0.57,0.371,0.00162932449173337,3,TNFSF13B
ZBTB8OS,1.64174083288275e-07,0.271663190941006,0.514,0.33,0.00164075578838302,3,ZBTB8OS
TXNIP,2.67510216966572e-07,0.268296141669693,0.944,0.794,0.00267349710836392,3,TXNIP
SLC35E3,2.85850955226777e-07,0.262980554985984,0.318,0.151,0.00285679444653641,3,SLC35E3
ADAMTSL4,3.01708722582858e-07,0.255577846850555,0.458,0.277,0.00301527697349308,3,ADAMTSL4
TREM21,3.66401932462243e-07,0.291942767578183,0.645,0.393,0.00366182091302765,3,TREM2
SHISA5,3.70637105428775e-07,0.27367667996429,0.486,0.314,0.00370414723165518,3,SHISA5
FPR1,4.02457596852887e-07,0.279388544437671,0.411,0.238,0.00402216122294775,3,FPR1
SLA,5.28598606126548e-07,0.269292687550265,0.617,0.486,0.00528281446962873,3,SLA
SPATS2L,5.96302651610156e-07,0.258231058341358,0.514,0.346,0.0059594487001919,3,SPATS2L
OPN3,6.29578058069599e-07,0.262756885945909,0.533,0.344,0.00629200311234758,3,OPN3
COLEC12,7.54114579599702e-07,0.252711555799901,0.458,0.27,0.00753662110851943,3,COLEC12
SVIL1,9.91721695737409e-07,0.285009247984378,0.533,0.357,0.00991126662719966,3,SVIL
SNHG12,1.1072458030793e-06,0.27427519552195,0.402,0.233,0.0110658145559745,3,SNHG12
KLF4,1.37517118515335e-06,0.261931824900149,0.785,0.632,0.0137434608244226,3,KLF4
MMP19,1.39112796926602e-06,0.298055889606761,0.533,0.329,0.0139029329248446,3,MMP19
PHLDA32,1.55859272114379e-06,0.255355479154943,0.477,0.289,0.015576575655111,3,PHLDA3
FAM213A,1.68781054451418e-06,0.261962225746582,0.28,0.132,0.0168679785818747,3,FAM213A
EGR1,2.46220995575162e-06,0.321639581983344,0.701,0.58,0.0246073262977817,3,EGR1
ACOT71,2.64228692883781e-06,0.264940082353379,0.364,0.203,0.026407015566805,3,ACOT7
FKBP5,2.80170701049279e-06,0.253950986648885,0.411,0.259,0.0280002598628649,3,FKBP5
THBS1,3.93585406179875e-06,0.271598279565345,0.813,0.592,0.0393349254936167,3,THBS1
PPP1R10,4.09792975272484e-06,0.265444884491729,0.467,0.312,0.040954709948732,3,PPP1R10
AKR1B1,4.85904366050511e-06,0.258074690559527,0.654,0.478,0.048561282343088,3,AKR1B1
MAFB,5.12924923014432e-06,0.275176247472275,0.664,0.53,0.0512617168060623,3,MAFB
CITED2,6.87661855759686e-06,0.273126881563168,0.458,0.317,0.068724925864623,3,CITED2
VSIG4,6.95118155903759e-06,0.252408089315,0.804,0.585,0.0694701085010217,3,VSIG4
RBBP6,2.02266099746079e-05,0.267803041996429,0.477,0.349,0.202144740086231,3,RBBP6
RND31,0.000241170362313623,0.264665249161656,0.495,0.299,1,3,RND3
MT-ND5,3.60622345300102e-35,0.394236828841648,1,0.987,3.60405971892922e-31,4,MT-ND5
CEBPB1,6.68723697203013e-34,0.668097083209995,0.962,0.674,6.68322462984691e-30,4,CEBPB
INHBA2,2.02461986671066e-33,0.787398217615432,0.953,0.511,2.02340509479064e-29,4,INHBA
JUND,9.70248945052817e-31,0.610711781206186,0.962,0.682,9.69666795685785e-27,4,JUND
SCGB3A12,1.97515082550615e-29,0.724990081008097,1,0.478,1.97396573501084e-25,4,SCGB3A1
SCGB1A12,3.18929773624506e-29,0.684686362141505,0.896,0.412,3.18738415760331e-25,4,SCGB1A1
MTRNR2L82,5.54166834150961e-26,0.661886877692791,0.858,0.439,5.5383433405047e-22,4,MTRNR2L8
MSR12,4.40360658837627e-24,0.581804312170226,0.981,0.653,4.40096442442324e-20,4,MSR1
MT-ND4L2,6.52610157016688e-23,0.526206438569794,0.934,0.73,6.52218590922478e-19,4,MT-ND4L
CTSZ,2.70676422637996e-22,0.42752594609493,1,0.856,2.70514016784413e-18,4,CTSZ
RND32,4.41789388315396e-22,0.724898954886686,0.708,0.273,4.41524314682406e-18,4,RND3
MTRNR2L12,2.65245900363561e-18,0.531611202308633,0.717,0.373,2.65086752823342e-14,4,MTRNR2L12
DDX5,1.1479418295354e-17,0.260098056725993,0.981,0.941,1.14725306443768e-13,4,DDX5
GNAS,2.03256669067918e-17,0.416193575967643,0.858,0.688,2.03134715066478e-13,4,GNAS
JUN,4.25958646045985e-17,0.355610959543673,0.991,0.89,4.25703070858358e-13,4,JUN
ALDH1A11,9.29051647581435e-17,0.531692602349584,0.613,0.268,9.28494216592886e-13,4,ALDH1A1
MT2A2,1.80209806470568e-16,0.567176936076952,0.962,0.724,1.80101680586685e-12,4,MT2A
TGM23,3.50614697571878e-16,0.498979287139503,0.896,0.595,3.50404328753335e-12,4,TGM2
IER5,4.4738631378955e-16,0.399108101191244,0.896,0.744,4.47117882001276e-12,4,IER5
ARL6IP1,8.82908067405323e-16,0.326653873074127,0.915,0.841,8.8237832256488e-12,4,ARL6IP1
EGR2,1.19761920904823e-15,0.476715420308475,0.5,0.189,1.1969006375228e-11,4,EGR2
SDCBP,1.25708973946758e-15,0.260089767565945,0.972,0.929,1.2563354856239e-11,4,SDCBP
MACC12,1.68478647279674e-15,0.447902491004314,0.472,0.17,1.68377560091306e-11,4,MACC1
SCD1,3.36972867038521e-15,0.529292610966016,0.708,0.38,3.36770683318298e-11,4,SCD
AMIGO2,3.57322793016722e-15,0.484528435227636,0.566,0.249,3.57108399340912e-11,4,AMIGO2
DUSP1,4.2410133494962e-15,0.36948437221856,0.943,0.799,4.23846874148651e-11,4,DUSP1
B3GNT51,5.09176592757355e-15,0.444950165658221,0.83,0.555,5.088710868017e-11,4,B3GNT5
CCL181,1.10012202624653e-14,0.596500633939806,0.528,0.199,1.09946195303078e-10,4,CCL18
FAM89A1,1.17671197852261e-14,0.391582485950019,0.425,0.145,1.17600595133549e-10,4,FAM89A
KLF2,2.40981174708009e-14,0.464529861439694,0.613,0.288,2.40836586003184e-10,4,KLF2
DNAJB4,4.67314493029271e-14,0.460414812959769,0.736,0.415,4.67034104333453e-10,4,DNAJB4
PCOLCE22,9.27760430639576e-14,0.417288634896363,0.425,0.15,9.27203774381193e-10,4,PCOLCE2
XIST,1.4618960133619e-13,0.402548952834101,0.849,0.658,1.46101887575388e-09,4,XIST
CCNL1,2.02880474318182e-13,0.397630092644457,0.896,0.701,2.02758746033591e-09,4,CCNL1
APLP2,2.35446824602765e-13,0.287099215304094,0.953,0.866,2.35305556508004e-09,4,APLP2
CD811,3.03222205502624e-13,0.347709697030109,0.915,0.769,3.03040272179322e-09,4,CD81
MT1G2,6.95311504051056e-13,0.578155487950021,0.443,0.16,6.94894317148625e-09,4,MT1G
MT1X2,9.07525881391404e-13,0.629988458358203,0.698,0.406,9.06981365862569e-09,4,MT1X
MT1E2,1.22068494863117e-12,0.558710492920344,0.594,0.267,1.21995253766199e-08,4,MT1E
RTN41,1.26604777072933e-12,0.316219790969853,0.915,0.786,1.26528814206689e-08,4,RTN4
CA22,1.53497024464667e-12,0.465869963171543,0.5,0.222,1.53404926249988e-08,4,CA2
MRC1,1.95098589536542e-12,0.307530511887003,0.925,0.831,1.9498153038282e-08,4,MRC1
CD523,1.98906925087107e-12,0.334462754752337,0.981,0.863,1.98787580932055e-08,4,CD52
SUSD11,2.67802166787591e-12,0.333657486987567,0.368,0.122,2.67641485487518e-08,4,SUSD1
HNRNPA2B1,8.60074722999282e-12,0.27614664140304,0.915,0.835,8.59558678165482e-08,4,HNRNPA2B1
LCP1,1.06381813523722e-11,0.300181362932091,0.896,0.797,1.06317984435608e-07,4,LCP1
BRI3,1.11768824162388e-11,0.409442191160175,0.726,0.505,1.11701762867891e-07,4,BRI3
CES11,1.79857811171076e-11,0.439814206947322,0.698,0.396,1.79749896484373e-07,4,CES1
PRSS212,1.90159816057123e-11,0.352831418146052,0.415,0.157,1.90045720167489e-07,4,PRSS21
SQSTM1,2.61987694999304e-11,0.309298240019314,0.849,0.714,2.61830502382305e-07,4,SQSTM1
RHOB,4.5170600051909e-11,0.370996587634971,0.783,0.58,4.51434976918778e-07,4,RHOB
CSF11,5.50435638482262e-11,0.362077081816106,0.358,0.124,5.50105377099173e-07,4,CSF1
NFKBIZ1,5.95330334367231e-11,0.417635367396494,0.642,0.38,5.94973136166611e-07,4,NFKBIZ
CCR1,6.65597942664398e-11,0.308759621423935,0.406,0.154,6.65198583898799e-07,4,CCR1
TNF,8.78245937439519e-11,0.395492926814012,0.462,0.207,8.77718989877055e-07,4,TNF
NUPR12,1.05568761152105e-10,0.432996316770906,0.783,0.542,1.05505419895414e-06,4,NUPR1
STOM2,1.23643473001987e-10,0.356205034029039,0.802,0.603,1.23569286918186e-06,4,STOM
CRIP12,1.41567023535688e-10,0.396499795441005,0.726,0.495,1.41482083321567e-06,4,CRIP1
CDC42,1.6345277513217e-10,0.262881071599436,0.943,0.847,1.6335470346709e-06,4,CDC42
APOE2,1.83348249319554e-10,0.392287557517061,0.84,0.538,1.83238240369962e-06,4,APOE
SPOCD12,2.19040519409416e-10,0.349564823148245,0.349,0.127,2.18909095097771e-06,4,SPOCD1
HMOX1,3.42856822419777e-10,0.377338132198549,0.821,0.598,3.42651108326325e-06,4,HMOX1
MSMO1,3.93480647858578e-10,0.361749381613269,0.33,0.122,3.93244559469863e-06,4,MSMO1
RAC1,4.20810146666669e-10,0.321567931660482,0.764,0.658,4.20557660578669e-06,4,RAC1
CORO1C,5.8064476451407e-10,0.330145311340216,0.764,0.596,5.80296377655362e-06,4,CORO1C
LPL2,6.3557266140543e-10,0.419192340726104,0.755,0.437,6.35191317808587e-06,4,LPL
DDX17,6.70162714089197e-10,0.356826260622021,0.66,0.481,6.69760616460744e-06,4,DDX17
PI4K2A,7.4620513276123e-10,0.251219499297074,0.264,0.081,7.45757409681573e-06,4,PI4K2A
CEBPA,7.48033082272757e-10,0.312860463238956,0.349,0.137,7.47584262423393e-06,4,CEBPA
SLC11A1,8.41582263907359e-10,0.268962348382723,0.943,0.818,8.41077314549015e-06,4,SLC11A1
GNAI2,1.17319774230092e-09,0.271800317341881,0.84,0.724,1.17249382365554e-05,4,GNAI2
GPD12,1.39403870629775e-09,0.384319301180522,0.575,0.293,1.39320228307398e-05,4,GPD1
EFHD2,1.41305938905477e-09,0.362647539742046,0.632,0.419,1.41221155342134e-05,4,EFHD2
ABL2,1.42928462629754e-09,0.371749973231241,0.717,0.505,1.42842705552176e-05,4,ABL2
DNAJA4,1.49354373764336e-09,0.363235154841966,0.755,0.592,1.49264761140077e-05,4,DNAJA4
UGCG,1.56790579014787e-09,0.407125998322985,0.557,0.346,1.56696504667378e-05,4,UGCG
LDLR,2.14690970694457e-09,0.34112927401215,0.34,0.138,2.1456215611204e-05,4,LDLR
MIR3945HG2,2.77945305672729e-09,0.386020300743991,0.613,0.32,2.77778538489325e-05,4,MIR3945HG
SERPING12,4.0143501416218e-09,0.415083682631666,0.698,0.443,4.01194153153683e-05,4,SERPING1
FLNA,4.62401485516702e-09,0.295750586644715,0.83,0.636,4.62124044625392e-05,4,FLNA
ARRDC42,5.18409436274982e-09,0.322772997688833,0.368,0.15,5.18098390613217e-05,4,ARRDC4
MARCO2,5.93942303181932e-09,0.389580930637419,0.962,0.659,5.93585937800023e-05,4,MARCO
PNPLA61,6.72897904712034e-09,0.378993355668901,0.575,0.357,6.72494165969206e-05,4,PNPLA6
GPNMB,1.29828013755674e-08,0.304342815653584,0.868,0.674,0.000129750116947421,4,GPNMB
LAMP11,1.32753430075465e-08,0.298609384310707,0.764,0.648,0.000132673778017419,4,LAMP1
LTA4H1,1.45984792946723e-08,0.283013684602962,0.821,0.693,0.000145897202070955,4,LTA4H
RP11-670E13.6,1.51018705252979e-08,0.339999462760717,0.311,0.126,0.000150928094029827,4,RP11-670E13.6
PDLIM11,1.68311144042109e-08,0.373528124444675,0.528,0.308,0.000168210157355684,4,PDLIM1
AGRP,1.73781915390693e-08,0.368037913472233,0.491,0.246,0.000173677646241458,4,AGRP
RMDN3,1.75551077884104e-08,0.350473353756717,0.585,0.342,0.000175445747237374,4,RMDN3
MME2,1.88687177150248e-08,0.347465660103859,0.566,0.288,0.000188573964843958,4,MME
ADAMTSL41,2.03085360566939e-08,0.338047579460642,0.509,0.271,0.000202963509350599,4,ADAMTSL4
TNFAIP2,2.53481848256307e-08,0.328579915907756,0.547,0.308,0.000253329759147353,4,TNFAIP2
MMP191,2.9925247786177e-08,0.377069239782114,0.566,0.325,0.000299072926375053,4,MMP19
FOS1,3.05198989744033e-08,0.295955208243311,0.887,0.799,0.000305015870350187,4,FOS
IVNS1ABP,3.95256706713807e-08,0.34068957420819,0.642,0.498,0.000395019552689779,4,IVNS1ABP
SFPQ,4.68516373937365e-08,0.333696000379289,0.679,0.541,0.000468235264113002,4,SFPQ
BRD2,7.68761821465924e-08,0.295106839181945,0.726,0.621,0.000768300564373045,4,BRD2
SLAIN2,7.71283079899082e-08,0.257195926827079,0.33,0.138,0.000770820310051142,4,SLAIN2
YBX3,9.00932089651355e-08,0.350653092044032,0.528,0.34,0.000900391530397564,4,YBX3
ITGB8,1.00390436212309e-07,0.269186381610982,0.255,0.094,0.00100330201950582,4,ITGB8
MAN1A1,2.0428851241284e-07,0.306820240478787,0.415,0.225,0.00204165939305392,4,MAN1A1
AES,3.17539560778975e-07,0.333860335602858,0.491,0.328,0.00317349037042508,4,AES
